,old_index,sf,longitude,latitude,mean_hood_ppsf
1355,1688,1390,-122.49728400000001,37.75992,939.6449704142012
1356,1689,1548,-122.49728400000001,37.759983,779.8555036124096
1357,1690,1281,-122.49728,37.74425,1009.5137420718816
1358,1692,2250,-122.49728,37.77502,769.640062597809
1359,1693,2800,-122.49728,37.77502,708.0442045746595
1360,1695,1150,-122.49726000000001,37.755184,1036.8794326241134
1361,1696,1434,-122.49725,37.729973,973.7080689029918
1362,1697,1911,-122.49723,37.759212,735.2833638025595
1363,1698,1670,-122.49723,37.774384000000005,829.9039780521263
1364,1699,1750,-122.49723,37.774574,829.9039780521263
1365,1700,1589,-122.49722,37.731506,979.8284256897751
1366,1701,1300,-122.497215,37.758784999999996,905.7815845824412
1367,1702,1220,-122.49721000000001,37.743538,906.5269943593876
1368,1703,1587,-122.49721000000001,37.774254,823.3185747417247
1369,1704,1700,-122.4972,37.774193,829.9039780521263
1370,1705,1362,-122.49718,37.742897,931.7825405122844
1371,1706,1220,-122.49718,37.743023,904.4801352493661
1372,1707,1220,-122.49718,37.743023,904.4801352493661
1373,1709,1220,-122.49717,37.742958,931.7825405122844
1374,1710,1220,-122.49717,37.742958,931.7825405122844
1375,1711,1150,-122.49717,37.758114,1146.6666666666667
1376,1712,1220,-122.49715400000001,37.742702,912.7750939345143
1377,1713,1150,-122.49715400000001,37.757923,1146.6666666666667
1378,1714,1770,-122.49715,37.77322,829.9039780521263
1379,1715,1763,-122.49713,37.77309,829.9039780521263
1380,1716,1570,-122.49711599999999,37.77303,788.8303873636705
1381,1717,3059,-122.49708999999999,37.772774,595.8393592168205
1382,1718,2775,-122.49708600000001,37.781452,769.503965905055
1383,1719,1739,-122.49708000000001,37.731968,839.3141240940428
1384,1720,1881,-122.49708000000001,37.756824,858.0652658981033
1385,1721,1537,-122.49707,37.74023,804.0201005025126
1386,1722,1300,-122.49706,37.741283,971.1701526286038
1387,1723,2416,-122.49706,37.756634000000005,718.2700729927006
1388,1724,1450,-122.49706,37.756824,936.0675512665862
1389,1725,1775,-122.497055,37.756634000000005,858.0652658981033
1390,1726,1416,-122.49703999999998,37.733090000000004,990.0170440710981
1391,1727,1012,-122.49703999999998,37.734642,1036.2296591955787
1392,1728,1300,-122.49703000000001,37.740772,995.7972156553717
1393,1729,1473,-122.49703000000001,37.75612,936.0675512665862
1394,1730,1213,-122.49703000000001,37.756184000000005,943.3465085638998
1395,1731,1300,-122.497025,37.740707,995.7972156553717
1396,1732,1858,-122.49701999999999,37.73131,839.3141240940428
1397,1734,2700,-122.49701999999999,37.740803,579.2434837092732
1398,1735,1012,-122.49701,37.733887,1036.2296591955787
1399,1736,1610,-122.49701,37.736504,824.2853977398627
1400,1737,1375,-122.49701,37.755863,990.1429275505174
1401,1738,1704,-122.49700000000001,37.755736999999996,833.3333333333333
1402,1739,1674,-122.49698000000001,37.73123,968.6767526102706
1403,1741,1162,-122.49695600000001,37.739933,1055.8252427184466
1404,1742,1820,-122.49695,37.732174,839.3141240940428
1405,1744,1530,-122.49695,37.75496,850.3552397868563
1406,1745,1300,-122.49694,37.739483,941.2848867825172
1407,1746,1363,-122.49694,37.75483,945.3185452669591
1408,1748,1300,-122.49691999999999,37.739166,941.2848867825172
1409,1749,800,-122.49691999999999,37.73942,1230.3262955854125
1410,1750,1497,-122.49691000000001,37.754578,945.1985922574157
1411,1752,1510,-122.4969,37.754513,945.1985922574157
1412,1753,1325,-122.496895,37.754191999999996,912.3804600672008
1413,1754,1548,-122.496895,37.754321999999995,850.3552397868563
1414,1755,1387,-122.49688,37.738655,878.6511517454286
1415,1756,1387,-122.49688,37.738655,878.6511517454286
1416,1757,1350,-122.49687,37.754065999999995,912.3804600672008
1417,1758,968,-122.49686399999999,37.738594,1029.4609976565116
1418,1759,1237,-122.49686399999999,37.738594,888.1922675026123
1419,1760,1637,-122.49686399999999,37.753876,900.6716873600651
1420,1761,3671,-122.49685,37.7796,908.3665338645418
1421,1762,3775,-122.49683999999999,37.780640000000005,986.1227922624054
1422,1763,1629,-122.49682,37.738007,860.6736657917761
1423,1764,1976,-122.49681000000001,37.737877000000005,782.7949901120633
1424,1765,1325,-122.49681000000001,37.752907,911.624203821656
1425,1766,1305,-122.4968,37.752842,911.624203821656
1426,1767,1011,-122.49678999999999,37.7373,1026.179702650291
1427,1768,1179,-122.49678999999999,37.737365999999994,964.3347050754459
1428,1771,1150,-122.49678999999999,37.752777,911.624203821656
1429,1772,1011,-122.49678,37.73717,1026.179702650291
1430,1774,1137,-122.49677,37.7373,964.3347050754459
1431,1775,1011,-122.496765,37.737045,1026.179702650291
1432,1776,1502,-122.496765,37.752266,890.9174948000925
1433,1777,1301,-122.496765,37.75246,911.624203821656
1434,1778,1373,-122.49676000000001,37.73685,924.3908565687013
1435,1779,1350,-122.49671000000001,37.736267,905.6455828541558
1436,1780,1466,-122.4967,37.732409999999994,973.7080689029918
1437,1781,1466,-122.4967,37.732409999999994,973.7080689029918
1438,1782,1192,-122.4967,37.736015,1026.6415500538212
1439,1784,1214,-122.49668,37.736015,850.4206098843322
1440,1785,1214,-122.49667,37.735890000000005,850.4206098843322
1441,1787,3228,-122.49666599999999,37.781445,705.7700040209088
1442,1788,1011,-122.49665,37.735508,1036.2296591955787
1443,1789,1350,-122.49665,37.735508,850.4206098843322
1444,1790,3100,-122.49665,37.781445,683.0856026906802
1445,1791,1251,-122.49663999999999,37.732437,1018.298969072165
1446,1792,1011,-122.49663999999999,37.735447,1036.2296591955787
1447,1793,1011,-122.49663000000001,37.735195000000004,1036.2296591955787
1448,1794,1011,-122.49661,37.735003999999996,1036.2296591955787
1449,1795,1549,-122.49661,37.735003999999996,801.1049723756906
1450,1796,2274,-122.49659,37.780598,862.8719275549805
1451,1797,1012,-122.49658000000001,37.734337,1036.2296591955787
1452,1799,1790,-122.49656999999999,37.773872,832.6513911620295
1453,1801,2345,-122.49656999999999,37.78033,864.0986132511555
1454,1802,1855,-122.49656,37.745865,741.8950629235237
1455,1803,1251,-122.496544,37.73251,1018.298969072165
1456,1804,3300,-122.496544,37.779747,718.9918427107299
1457,1805,2266,-122.49651999999999,37.764133,700.8127587793283
1458,1806,1375,-122.49651000000001,37.758959999999995,949.3424257184607
1459,1807,2000,-122.4965,37.730255,808.4844217567329
1460,1808,2170,-122.49648,37.76363,685.053649690192
1461,1809,2200,-122.49646000000001,37.730175,728.4871077974526
1462,1810,1792,-122.49645,37.732586,839.3141240940428
1463,1812,1770,-122.496445,37.763000000000005,784.1209829867676
1464,1813,2100,-122.496445,37.77861,807.3056300268097
1465,1815,980,-122.49641000000001,37.777905,1047.2312703583061
1466,1816,1950,-122.496376,37.76205,756.3600782778865
1467,1817,1180,-122.49635,37.7617,964.8296870672942
1468,1818,1450,-122.49633999999999,37.761509999999994,779.0091264667536
1469,1819,1450,-122.49633999999999,37.761509999999994,779.0091264667536
1470,1820,1350,-122.49633,37.761444,907.8440808469684
1471,1822,2690,-122.496315,37.740272999999995,579.2434837092732
1472,1823,2125,-122.49631000000001,37.776424,769.640062597809
1473,1825,905,-122.49628999999999,37.745575,1101.5228426395938
1474,1826,2245,-122.49628999999999,37.776424,786.8732641426691
1475,1827,1300,-122.49628,37.745509999999996,945.5696202531645
1476,1828,850,-122.49626,37.742138,1188.3239171374767
1477,1830,1214,-122.49625400000001,37.74519,906.5269943593876
1478,1831,1214,-122.49625400000001,37.74519,906.5269943593876
1479,1833,1070,-122.49623999999999,37.738409999999995,944.3430656934306
1480,1834,1503,-122.49623999999999,37.74481,836.734693877551
1481,1836,1175,-122.49623999999999,37.77539,1005.0890585241731
1482,1837,1175,-122.49623999999999,37.77539,1005.0890585241731
1483,1838,1162,-122.49623000000001,37.744617,972.724742554968
1484,1839,1250,-122.49623000000001,37.753365,912.3804600672008
1485,1840,1200,-122.49623000000001,37.753376,912.3804600672008
1486,1841,2660,-122.49623000000001,37.775326,721.2780421481986
1487,1842,2654,-122.49622,37.7752,721.2780421481986
1488,1843,1874,-122.49621599999999,37.75524,814.7433423388653
1489,1844,1794,-122.49621,37.77523,832.6513911620295
1490,1846,1713,-122.49618999999998,37.759514,863.3868672494409
1491,1848,1500,-122.49618500000001,37.759388,821.4583963691377
1492,1849,1435,-122.49618000000001,37.774623999999996,933.6550060313631
1493,1850,1800,-122.49616999999999,37.774494,832.6513911620295
1494,1851,2812,-122.496155,37.77456,708.0442045746595
1495,1853,1050,-122.49614,37.731873,846.13196814562
1496,1854,1300,-122.496124,37.75338,912.3804600672008
1497,1855,1870,-122.4961,37.743008,695.6400223588597
1498,1857,2425,-122.49606999999999,37.757713,718.2700729927006
1499,1858,3086,-122.49606999999999,37.757713,646.667444846504
1500,1860,2075,-122.49606000000001,37.753384000000004,796.6616084977238
1501,1861,2200,-122.49606000000001,37.773334999999996,820.969023034154
1502,1862,1655,-122.49605,37.773140000000005,843.924431086303
1503,1863,2010,-122.49602,37.772694,766.9071991944957
1504,1864,1312,-122.49601000000001,37.74146,973.2721382289417
1505,1865,1450,-122.49601000000001,37.756809999999994,786.791095890411
1506,1866,1190,-122.49598999999999,37.741333000000004,1003.2554010062149
1507,1867,1605,-122.49598,37.729877,930.8882764468943
1508,1868,2200,-122.49598,37.755253,802.116579875693
1509,1869,1190,-122.49597,37.741203000000006,1003.2554010062149
1510,1870,2221,-122.49597,37.741203000000006,825.1584918251585
1511,1871,1190,-122.49596399999999,37.741074,1003.2554010062149
1512,1872,1502,-122.495926,37.736540000000005,801.1049723756906
1513,1873,2596,-122.4959,37.729884999999996,596.1261614971862
1514,1874,1400,-122.49588,37.733906,979.8284256897751
1515,1875,1186,-122.49586000000001,37.739468,1006.5940366972476
1516,1876,1145,-122.495834,37.73915,1006.5940366972476
1517,1877,2414,-122.49581,37.738640000000004,697.2409430707303
1518,1878,2414,-122.49581,37.738640000000004,697.2409430707303
1519,1879,1682,-122.495804,37.73068,827.4456521739131
1520,1880,850,-122.49578000000001,37.738182,1136.1079865016873
1521,1881,850,-122.49576599999999,37.738052,1136.1079865016873
1522,1882,850,-122.49575,37.751526,1210.6951871657755
1523,1883,1370,-122.49573500000001,37.73754,899.5973829894314
1524,1884,1850,-122.49573000000001,37.745903000000006,741.8950629235237
1525,1885,1800,-122.49573000000001,37.752792,780.4972056272885
1526,1886,1425,-122.49573000000001,37.752857,897.1631205673759
1527,1887,1425,-122.49571999999999,37.75273,897.1631205673759
1528,1888,2010,-122.49571,37.737476,771.1735982488634
1529,1889,1575,-122.4957,37.73722,784.9089332176931
1530,1890,1707,-122.4957,37.752346,802.3730791674772
1531,1891,1425,-122.4957,37.75241,870.8891595615105
1532,1893,1250,-122.49564,37.73625,881.1854988092088
1533,1894,1190,-122.49562,37.736059999999995,1002.9980921231944
1534,1895,1431,-122.4956,37.73292,908.7600097063819
1535,1896,1750,-122.4956,37.73581,844.2105263157896
1536,1897,1190,-122.49558999999999,37.735620000000004,948.5619469026549
1537,1898,1667,-122.49558,37.735302000000004,844.2105263157896
1538,1899,1655,-122.49558,37.735302000000004,844.2105263157896
1539,1900,1239,-122.49558,37.735554,881.1854988092088
1540,1901,2058,-122.49558,37.745907,731.121281464531
1541,1902,1011,-122.495575,37.735237,1019.5958358848744
1542,1903,1363,-122.49557,37.735172,948.5619469026549
1543,1904,1317,-122.49556000000001,37.734984999999995,948.5619469026549
1544,1905,1531,-122.49553,37.732265000000005,877.3072747014115
1545,1906,1523,-122.49553,37.745909999999995,864.6048171275646
1546,1907,1551,-122.49551000000001,37.7307,894.6877912395154
1547,1908,1251,-122.4955,37.7336,1006.1184532550171
1548,1911,1310,-122.49543,37.74405,1065.8810926620247
1549,1912,1050,-122.49542,37.73227,846.13196814562
1550,1913,1530,-122.49542,37.73227,894.6877912395154
1551,1914,1408,-122.495415,37.779053000000005,920.0940070505288
1552,1915,1200,-122.4954,37.763706,1010.8860759493671
1553,1916,2400,-122.49538999999999,37.778732,758.2417582417582
1554,1917,1188,-122.49538999999999,37.778927,1005.2371254000582
1555,1918,2225,-122.495384,37.778667,803.7284025462261
1556,1920,3076,-122.49538000000001,37.778732,590.9255024672043
1557,1921,3575,-122.49538000000001,37.778732,833.347621088727
1558,1922,1834,-122.49536,37.778538,801.2305588788242
1559,1924,1200,-122.49535,37.778214,1005.2371254000582
1560,1926,2254,-122.495346,37.762844,685.053649690192
1561,1927,1395,-122.495346,37.77393,901.6987542468855
1562,1928,1042,-122.495346,37.778088000000004,872.4400234055004
1563,1929,1693,-122.49533999999998,37.778152,752.3338824821527
1564,1931,1468,-122.49531999999999,37.730026,894.6877912395154
1565,1932,2100,-122.49528500000001,37.762005,732.3337292161519
1566,1933,2029,-122.49526000000002,37.729355,771.5629900679561
1567,1934,2450,-122.49526000000002,37.77207,632.2078643879395
1568,1936,995,-122.49524,37.776794,1047.2312703583061
1569,1937,2122,-122.49524,37.77686,810.0015926102882
1570,1938,1589,-122.49523,37.730765999999996,930.8882764468943
1571,1939,2049,-122.49523,37.730765999999996,808.4844217567329
1572,1940,1431,-122.495186,37.73251,894.6877912395154
1573,1941,1250,-122.49516000000001,37.76027,1001.8392012611665
1574,1943,1375,-122.49515500000001,37.76014,1017.6470588235294
1575,1944,2137,-122.49515,37.744537,759.6711798839458
1576,1945,3419,-122.49515,37.775314,718.9918427107299
1577,1947,1680,-122.49513999999999,37.76001,945.226917057903
1578,1948,4626,-122.49513999999999,37.77525,1182.7242524916944
1579,1949,3091,-122.49513,37.75982,654.0394973070019
1580,1951,1050,-122.49512,37.731358,846.13196814562
1581,1952,1414,-122.49512,37.740314,928.8299155609167
1582,1953,1650,-122.49511000000001,37.75953,938.6243739565944
1583,1954,2439,-122.49511000000001,37.774834000000006,728.9350497366881
1584,1955,1050,-122.4951,37.731204999999996,846.13196814562
1585,1956,1606,-122.4951,37.74392,836.445792880259
1586,1957,1475,-122.4951,37.759403000000006,921.1046327683615
1587,1958,1251,-122.495094,37.731228,901.8830525272547
1588,1959,1475,-122.495094,37.759274,921.1046327683615
1589,1960,1350,-122.49508999999999,37.743629999999996,935.3271983640083
1590,1961,1350,-122.49508999999999,37.743694,939.3241167434716
1591,1963,1200,-122.49506000000001,37.74219,973.2721382289417
1592,1964,2805,-122.49506000000001,37.74331,579.2434837092732
1593,1965,1960,-122.49506000000001,37.774418,780.505032668197
1594,1966,2600,-122.49506000000001,37.774418,721.2780421481986
1595,1967,2600,-122.495056,37.774128000000005,721.2780421481986
1596,1969,1796,-122.49505,37.730576,825.8145363408522
1597,1970,2065,-122.49503999999999,37.742992,772.0080794479044
1598,1971,2149,-122.49503,37.73038,797.7471418964358
1599,1972,1425,-122.495026,37.742733,966.123280692817
1600,1973,1825,-122.49502,37.75824,783.6843864928118
1601,1974,1415,-122.49501000000001,37.742607,966.123280692817
1602,1975,2124,-122.49501000000001,37.742607,772.0080794479044
1603,1976,1012,-122.495,37.736584,1019.5958358848744
1604,1978,1825,-122.49498999999999,37.757793,863.2963620230701
1605,1979,2305,-122.49498999999999,37.77313,659.6558317399617
1606,1981,2400,-122.49498,37.773254,659.6558317399617
1607,1982,1750,-122.494965,37.773,848.5158648925283
1608,1983,3084,-122.49496,37.757313,646.667444846504
1609,1984,1431,-122.49495,37.733444,908.7600097063819
1610,1985,1200,-122.49493999999999,37.74157,973.2721382289417
1611,1986,2800,-122.49493999999999,37.772488,708.0442045746595
1612,1987,2440,-122.49493000000001,37.772552000000005,659.6558317399617
1613,1988,2360,-122.49492,37.772358000000004,659.6558317399617
1614,1990,2980,-122.49491,37.772296999999995,595.8393592168205
1615,1991,1400,-122.4949,37.733948,1006.1184532550171
1616,1992,1802,-122.49488999999998,37.740803,823.3944954128441
1617,1993,1500,-122.49488999999998,37.756409999999995,883.8675615212528
1618,1994,1500,-122.49488999999998,37.756409999999995,883.8675615212528
1619,1995,1375,-122.49488000000001,37.756283,927.3920364050057
1620,1996,3306,-122.49485,37.729454,606.1564410710521
1621,1998,1375,-122.49481000000002,37.739708,852.4590163934427
1622,1999,1354,-122.49479,37.739388,921.7935349322211
1623,2001,1700,-122.49478,37.754864000000005,918.2720556279878
1624,2002,1200,-122.49476000000001,37.738876,942.8571428571429
1625,2003,1200,-122.49475,37.73881,942.8571428571429
1626,2004,1492,-122.49475,37.779568,886.6736621196222
1627,2005,3026,-122.49475,37.779568,763.3456051541647
1628,2007,1375,-122.49471000000001,37.753840000000004,904.0415977310329
1629,2008,1251,-122.4947,37.730152000000004,901.8830525272547
1630,2010,1250,-122.49467,37.73765,979.1666666666666
1631,2012,1747,-122.49465,37.753002,770.9051333212407
1632,2013,2032,-122.49463999999999,37.737140000000004,823.2720909886264
1633,2014,1210,-122.49463,37.733959999999996,964.3347050754459
1634,2015,1600,-122.49463,37.73701,801.1049723756906
1635,2016,1600,-122.4946,37.752167,867.3577321768564
1636,2017,1320,-122.4946,37.777714,820.347394540943
1637,2019,1247,-122.494576,37.751909999999995,969.8779537782393
1638,2020,1974,-122.49457,37.75178,749.0874326438379
1639,2021,1550,-122.49453999999999,37.735817,798.5958753839403
1640,2022,2325,-122.49453000000001,37.751263,722.3053892215569
1641,2023,1723,-122.494514,37.735447,844.2105263157896
1642,2025,1126,-122.49451,37.77771,889.8550724637681
1643,2026,975,-122.49446,37.780623999999996,1047.2312703583061
1644,2027,1251,-122.494446,37.730175,901.8830525272547
1645,2028,1680,-122.49438,37.72957,934.0003848374063
1646,2030,1823,-122.494354,37.74882,698.8175079421108
1647,2031,2244,-122.49435,37.76383,685.053649690192
1648,2032,1696,-122.49435,37.773987,808.7804878048781
1649,2033,1210,-122.49435,37.779274,1003.8325471698113
1650,2034,1825,-122.49434,37.7485,698.8175079421108
1651,2036,1375,-122.49434,37.76389,946.0465116279071
1652,2037,1160,-122.49434,37.77921,1003.8325471698113
1653,2038,1350,-122.49432,37.748375,947.514450867052
1654,2039,2768,-122.49432,37.778957,769.503965905055
1655,2043,1416,-122.4943,37.7787,878.8888888888888
1656,2044,1416,-122.4943,37.7787,878.8888888888888
1657,2046,1990,-122.49428999999999,37.763203000000004,730.3838446123015
1658,2047,1488,-122.49428999999999,37.773987,901.6987542468855
1659,2048,1866,-122.49428,37.73146,843.9086294416244
1660,2049,1540,-122.49428,37.77813,901.8338727076591
1661,2050,1295,-122.49428,37.77819,820.347394540943
1662,2051,1589,-122.49427,37.730194,930.8882764468943
1663,2054,1434,-122.49425500000001,37.730938,894.6877912395154
1664,2055,1565,-122.49423999999999,37.773990000000005,901.6987542468855
1665,2056,1575,-122.49423,37.762436,828.1829419035847
1666,2057,2100,-122.494225,37.730415,799.6219281663516
1667,2058,1500,-122.49422,37.746765,947.514450867052
1668,2059,1500,-122.49422,37.746829999999996,947.514450867052
1669,2060,800,-122.49422,37.75907,1386.5199449793672
1670,2061,1725,-122.49422,37.761986,833.2696715049656
1671,2062,1375,-122.4942,37.761925,965.7805429864254
1672,2063,1460,-122.4942,37.761990000000004,946.7132561694693
1673,2064,2170,-122.49418999999999,37.746315,746.7796610169491
1674,2065,2392,-122.49418999999999,37.755337,704.0995938017151
1675,2066,1500,-122.49418999999999,37.76095,946.7132561694693
1676,2067,1400,-122.49418999999999,37.76167,965.7805429864254
1677,2069,1475,-122.49417,37.76135,946.7132561694693
1678,2070,1375,-122.49417,37.76148,965.7805429864254
1679,2071,1400,-122.49417,37.761540000000004,965.7805429864254
1680,2072,2663,-122.49415,37.776394,663.7223974763407
1681,2073,1375,-122.49415,37.776524,859.7339782345829
1682,2074,1763,-122.49413999999999,37.74573,720.5947348906192
1683,2076,1200,-122.494125,37.75533,924.5678365636459
1684,2077,1860,-122.494125,37.760635,851.9061583577712
1685,2078,1500,-122.49412,37.76057,921.1046327683615
1686,2079,2051,-122.49412,37.76057,846.1117196056955
1687,2080,2180,-122.49411,37.75346,769.4128787878788
1688,2081,1425,-122.49411,37.76038,921.1046327683615
1689,2082,1400,-122.494095,37.76025,921.1046327683615
1690,2083,1500,-122.494095,37.760445000000004,921.1046327683615
1691,2084,1300,-122.49408999999999,37.760059999999996,906.0167910447761
1692,2085,1425,-122.49408000000001,37.75993,921.1046327683615
1693,2086,1350,-122.494064,37.75974,882.88
1694,2087,1900,-122.494064,37.75993,846.1117196056955
1695,2088,1796,-122.49405,37.75974,896.6304968589377
1696,2089,1250,-122.49403999999998,37.759674,981.9277108433735
1697,2090,1175,-122.494026,37.75942,1053.1570426335672
1698,2091,1776,-122.49401999999999,37.774592999999996,808.7804878048781
1699,2093,1951,-122.494,37.743744,724.6858168761221
1700,2094,2329,-122.494,37.774532,690.435766836446
1701,2095,1851,-122.493996,37.758829999999996,783.6843864928118
1702,2096,1950,-122.493996,37.774467,780.505032668197
1703,2098,2195,-122.49399,37.774208,847.501523461304
1704,2099,1875,-122.49396999999999,37.75867,783.6843864928118
1705,2100,2230,-122.49396999999999,37.75867,818.1674814697998
1706,2102,1740,-122.49396000000002,37.75845,929.7883388338834
1707,2103,2855,-122.49395,37.75832,658.7250482936252
1708,2104,1550,-122.49394,37.742847,832.2282749675746
1709,2105,1360,-122.49394,37.753468,943.3709071390232
1710,2106,1851,-122.49394,37.758034,783.6843864928118
1711,2107,1776,-122.49393500000001,37.742717999999996,720.5947348906192
1712,2108,1740,-122.49393500000001,37.75816,929.7883388338834
1713,2109,1345,-122.49391000000001,37.773174,901.6987542468855
1714,2110,1820,-122.49391000000001,37.773334999999996,732.0099255583127
1715,2111,2800,-122.49391000000001,37.773334999999996,749.7346072186837
1716,2113,2610,-122.493904,37.757744,703.0161243881371
1717,2114,1792,-122.4939,37.757553,805.7336182336182
1718,2115,1030,-122.4939,37.773113,1107.9545454545453
1719,2116,1020,-122.49388,37.772858,1107.9545454545453
1720,2117,1700,-122.49388,37.772858,808.7804878048781
1721,2120,1743,-122.49386000000001,37.741620000000005,796.7113724049237
1722,2121,1725,-122.49385,37.75697,965.8879470746331
1723,2123,2410,-122.493835,37.756714,704.0995938017151
1724,2124,1634,-122.49382,37.756264,921.1046327683615
1725,2125,1500,-122.49382,37.756523,950.7829977628636
1726,2126,1547,-122.49381000000001,37.74098,862.6152754788366
1727,2127,1904,-122.49381000000001,37.756393,819.5734920944758
1728,2128,1134,-122.49380500000001,37.740916999999996,1007.5471698113208
1729,2129,1288,-122.49378999999999,37.755882,944.6540880503145
1730,2130,1545,-122.49378999999999,37.756012,965.7213793103448
1731,2131,1200,-122.493774,37.755756,924.5678365636459
1732,2132,1312,-122.49377,37.75569,988.3040935672514
1733,2133,1300,-122.49374399999999,37.755108,944.6540880503145
1734,2134,1245,-122.49373999999999,37.7516,969.8779537782393
1735,2135,1200,-122.49372,37.754787,948.3443708609271
1736,2136,1948,-122.493706,37.754658,841.5565539112051
1737,2137,2025,-122.493706,37.754658,862.5954198473282
1738,2138,2146,-122.49368999999999,37.739243,745.7511896668933
1739,2140,2000,-122.49366,37.75421,811.4698957282206
1740,2141,1400,-122.493645,37.738279999999996,870.2175543885971
1741,2142,1400,-122.49363000000001,37.738033,870.2175543885971
1742,2143,1400,-122.493614,37.737846000000005,870.2175543885971
1743,2144,1400,-122.4936,37.737629999999996,870.2175543885971
1744,2145,1025,-122.49359,37.753240000000005,1051.8087063151443
1745,2146,2250,-122.49356999999999,37.737225,757.8740157480314
1746,2148,1300,-122.49356999999999,37.752853,943.3709071390232
1747,2149,1400,-122.49356,37.7371,905.6455828541558
1748,2150,1650,-122.49356,37.752533,803.045382165605
1749,2151,1168,-122.49355,37.74788,1029.1288815608682
1750,2152,1380,-122.49353,37.752087,903.1476997578692
1751,2153,1779,-122.49351999999999,37.752213,770.9051333212407
1752,2156,1250,-122.49349,37.777767,820.347394540943
1753,2157,1350,-122.49347,37.735797999999996,954.6165884194053
1754,2159,1425,-122.49345,37.73551,947.1201588877855
1755,2160,900,-122.49345,37.750923,1344.5819272590925
1756,2161,950,-122.49343999999999,37.750859999999996,1177.1761480466073
1757,2162,800,-122.49343999999999,37.750988,1343.3133732534932
1758,2164,2140,-122.49342,37.735226000000004,808.4844217567329
1759,2165,1500,-122.493416,37.735034999999996,993.4750578825509
1760,2166,1425,-122.49338999999999,37.734745000000004,1040.882694541231
1761,2167,2000,-122.49338999999999,37.734745000000004,913.3771929824561
1762,2168,800,-122.49338999999999,37.75022,1343.3133732534932
1763,2170,1677,-122.493385,37.734703,995.972613773661
1764,2171,875,-122.49338,37.77776,1118.909090909091
1765,2172,1350,-122.49338,37.77776,859.7339782345829
1766,2173,944,-122.49337,37.750029999999995,1044.8738945299706
1767,2175,1930,-122.49333,37.749317,754.774029280713
1768,2176,1636,-122.49331000000001,37.77216,860.8834244080145
1769,2177,1450,-122.4933,37.748806,884.2066977156798
1770,2178,1450,-122.49328999999999,37.748740000000005,884.2066977156798
1771,2179,3057,-122.49328999999999,37.748740000000005,669.2868534973798
1772,2180,2150,-122.49328999999999,37.764324,748.8408037094282
1773,2181,1450,-122.49328600000001,37.74861,884.2066977156798
1774,2182,1450,-122.49328600000001,37.763977000000004,916.0919540229885
1775,2183,800,-122.49328,37.760979999999996,1257.7274706138442
1776,2184,1650,-122.49327,37.763756,903.2790266034234
1777,2185,3050,-122.49325,37.763504,572.3437313254452
1778,2188,2064,-122.493225,37.75538,814.8342977380327
1779,2189,1550,-122.493225,37.778694,859.9348534201954
1780,2190,2750,-122.493225,37.778694,687.2433264887063
1781,2192,1150,-122.49322,37.763252,1019.8300283286119
1782,2193,1250,-122.49321,37.747516999999995,1036.6182014001076
1783,2194,2018,-122.49321,37.759116999999996,884.1516687052246
1784,2195,2480,-122.49321,37.778244,778.7186000564493
1785,2196,2875,-122.49318999999998,37.74726,656.8248419966463
1786,2197,2875,-122.49318999999998,37.74726,656.8248419966463
1787,2198,2400,-122.49318999999998,37.774035999999995,690.435766836446
1788,2199,2187,-122.49318999999998,37.774035999999995,847.501523461304
1789,2202,2300,-122.49316999999999,37.732613,710.5188141391106
1790,2203,1125,-122.493164,37.74713,1124.2047864283552
1791,2204,2050,-122.493164,37.762417,796.2549390139152
1792,2205,1171,-122.49316,37.77753,1022.6612434631029
1793,2206,1200,-122.49315,37.746809999999996,1036.6182014001076
1794,2207,2361,-122.49315,37.762257,732.3337292161519
1795,2209,1500,-122.49313000000001,37.73855,954.3701799485862
1796,2210,1350,-122.49313000000001,37.74662,947.514450867052
1797,2211,1634,-122.493126,37.746555,801.6666666666667
1798,2212,2135,-122.49311999999999,37.776955,815.6172069825436
1799,2215,2100,-122.49306999999999,37.745779999999996,746.7796610169491
1800,2216,2482,-122.49306499999999,37.731136,680.2949061662199
1801,2217,1606,-122.49306499999999,37.745459999999994,792.2179902755269
1802,2218,2532,-122.49306000000001,37.730990000000006,680.2949061662199
1803,2220,2100,-122.49305,37.74527,724.6858168761221
1804,2221,964,-122.49305,37.745396,1037.2960372960374
1805,2222,1500,-122.49303400000001,37.745205,815.8820375335121
1806,2223,1695,-122.49302,37.760365,770.158906134516
1807,2224,1375,-122.49302,37.775475,879.0303030303031
1808,2225,1260,-122.49301000000001,37.736874,890.6680010007507
1809,2226,1329,-122.49301000000001,37.744694,905.5719921104536
1810,2227,3330,-122.49301000000001,37.785877,736.1323935029114
1811,2228,2854,-122.493004,37.785796999999995,811.5023760204704
1812,2229,3003,-122.493004,37.785796999999995,595.8393592168205
1813,2230,3050,-122.49298999999999,37.73028,561.2411540555253
1814,2231,2050,-122.49298,37.775154,797.2061657032755
1815,2232,1025,-122.492966,37.755390000000006,1043.152532214564
1816,2234,1425,-122.492966,37.75966,914.3439836845683
1817,2236,3081,-122.49296000000001,37.730140000000006,561.2411540555253
1818,2237,1575,-122.49295,37.77458,893.6768149882904
1819,2238,2050,-122.49295,37.774772999999996,797.2061657032755
1820,2239,1492,-122.49293999999999,37.743885,864.6048171275646
1821,2240,1170,-122.492935,37.77458,938.0610412926392
